uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
5b253ce2-41ec-43f9-b2c7-807fa76b152d,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00097,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
ca11ee55-fb67-414a-8d36-73decdbadab3,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00026,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
b8def5df-61f1-4b2d-bae9-00b6b6ed039a,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00049,,,,,NEON.DOC.000987vE,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
d9fb9619-96f5-466a-8297-ab217cffbd31,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00095,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
a2d754c0-fb65-40d5-b910-980bcedf3dc0,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,41,8.1,215.3,,NEON.PLA.D11.CLBJ.00047,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,jthomas@field-ops.org,srubin@neoninc.org,
3a8da657-0890-4eec-9b5f-5601dc4e7805,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00044,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,2 qualifying stems,cwhiting@field-ops.org,nstanton@neoninc.org,
c313b2e9-c315-4876-a0e5-b8a6544336cf,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00061,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
8d6e9b4e-dcee-41e9-b557-971d829853df,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,49,11.1,139.7,,NEON.PLA.D11.CLBJ.00087,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
ca049722-02e7-4782-93a6-d979d4baa95a,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00099,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
10948ded-d4c4-4f34-918e-a40b68c0e27d,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,49,9,143.9,,NEON.PLA.D11.CLBJ.00088,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
c85006df-70b7-4143-831b-5e6008ea7247,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00036,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
9f454e8c-55e1-4d8e-a280-d696c5a1cd2f,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00084,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
f2f6b387-eef4-4a27-85ff-341034d70f85,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00090,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
41166913-1e4d-483e-a9a1-3fe596dd9760,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00096,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
8850e300-fe12-4596-94ed-3edd942c9b72,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00053,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
8b705e6b-3ef4-432e-b219-2679cf43613b,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00050,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
e2dcaada-cd21-4566-a94d-145ad53e4dd2,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,49,9.1,116.4,,NEON.PLA.D11.CLBJ.00086,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
fceaf485-c435-4e97-8bc2-97bfc7defce5,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00064,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
8b280da6-b147-4873-bdaf-1dd400e0ee04,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00037,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
87d303b1-5b0b-4fb6-b387-fd2673be5a9a,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,41,7.4,50.8,,NEON.PLA.D11.CLBJ.00057,,,,,NEON.DOC.000987vE,,QUSH,Quercus shumardii Buckley,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
d04ed37d-759d-4000-8d3f-d9c56da12a99,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00025,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
eb0f9d44-fd49-4cf2-a3c2-16d0360c0050,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00066,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,jthomas@field-ops.org,srubin@neoninc.org,
5148efd1-68f4-4092-bd61-ec29889c106c,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00052,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
4dab583d-350f-4d21-a7c8-0b52be3f742c,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00054,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
14574a3c-f0f8-44e5-be82-b73edb433f43,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00094,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,camera 3 pics 86-88,srubin@neoninc.org,jthomas@field-ops.org,
31be9cd3-2caf-4307-8338-905974e4fb6f,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00078,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
948ca411-5204-4be3-acf3-d98abd76d4a2,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00069,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
f12e449d-98d6-41d8-8346-b90e1b227513,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,41,7.5,169,,NEON.PLA.D11.CLBJ.00081,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,jthomas@field-ops.org,srubin@neoninc.org,
b64dcd03-c529-414e-9479-ec3a8fcb6df8,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00035,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
9d3f34ee-8a55-4fef-b2b8-d751d17cd5fe,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,41,5,10.9,,NEON.PLA.D11.CLBJ.00058,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
dabdfa25-87ab-4feb-a6e8-37b61ce556fd,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00032,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,2 qualifying stems,cwhiting@field-ops.org,nstanton@neoninc.org,
1691e2e8-3bf5-47ea-85e6-c2d2655431d0,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00093,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
9fd554ec-193b-43db-804b-d3f3082ef911,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00034,,,,,NEON.DOC.000987vE,,FRCA13,Frangula caroliniana (Walter) A. Gray,Frangula,Rhamnaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
82aff336-810b-4fb1-b6e9-c28d132cb428,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00023,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
b6b8fb76-9d7c-46ab-b7d7-1fd6a5a637d4,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00040,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
e54aa1d9-529c-410b-b590-759f68344f13,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00046,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jthomas@field-ops.org,srubin@neoninc.org,
dd54c3ab-21a0-4a2f-88de-cb10d1fd9229,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00048,,,,,NEON.DOC.000987vE,,TORA2,Toxicodendron radicans (L.) Kuntze,Toxicodendron,Anacardiaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
2b6d2f9c-0813-43a0-bfe8-6a673dabc91c,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00031,,,,,NEON.DOC.000987vE,,FRCA13,Frangula caroliniana (Walter) A. Gray,Frangula,Rhamnaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
699b6bd6-c817-4b9d-9e39-5dc58080d36c,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00029,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
9dbb6511-9070-410a-92eb-d6b7c255c3c1,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00045,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,jthomas@field-ops.org,srubin@neoninc.org,
d9ff2705-bcef-47fe-8241-f920ac6e0406,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00100,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
f350c34e-3157-47af-9c62-0b5af6167245,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00030,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
041099bb-3661-4d69-b1ae-e2f9d1523865,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00067,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
356cefa9-f605-478a-8d0e-2a7fa32d740a,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00068,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
1ff4fedf-b305-4dd1-950c-e809158d613a,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00028,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,2 qualifying stems,cwhiting@field-ops.org,nstanton@neoninc.org,
3e331f97-3c97-492e-8023-358540bf69f4,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00043,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
3617f753-32bd-4b10-b657-4c2d8a1e64f6,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,51,7.3,256.2,,NEON.PLA.D11.CLBJ.00056,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
fc91a68e-c16c-4605-9242-8077e1bc513c,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,41,5.1,200.1,,NEON.PLA.D11.CLBJ.00075,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
b51d854f-eef0-4641-a767-507f99e103ce,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00060,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,nstanton@neoninc.org,cwhiting@field-ops.org,
42e28947-e205-40e0-9c90-f88460618dda,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,,,,,NEON.PLA.D11.CLBJ.00070,,,,,NEON.DOC.000987vE,,FRCA13,Frangula caroliniana (Walter) A. Gray,Frangula,Rhamnaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
4b486779-25da-47d1-8d2e-fddd72090493,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00038,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
9bb1d8ad-2292-4dde-8194-103571882bcc,CLBJ_018.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_018,,,,,NEON.PLA.D11.CLBJ.00079,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,nstanton@neoninc.org,
cff194c7-362e-4760-83a7-5f55a6fff6a8,CLBJ_022.basePlot.vst,2/9/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_022,41,2.7,111.6,,NEON.PLA.D11.CLBJ.00091,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,srubin@neoninc.org,jthomas@field-ops.org,
03f2baa8-7f76-4006-b356-1569a2632366,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00181,,,,,NEON.DOC.000987vE,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
1d65d265-deab-47e8-ae2c-9c5b8f3ce9f5,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00009,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
a8a03ced-ed27-4d05-8a21-9dc700313c90,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,33,0.8,280.2,,NEON.PLA.D11.CLBJ.00168,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
c8be7e86-55e1-4320-96b4-8055f33f287d,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00182,,,,,NEON.DOC.000987vE,,TORA2,Toxicodendron radicans (L.) Kuntze,Toxicodendron,Anacardiaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
972a1b23-c549-42a0-b239-8f479c3b489a,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00193,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
2ab68673-d721-4272-81ce-d0dde92a1989,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00019,,,,,NEON.DOC.000987vE,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
e61ad5c9-e1f4-459f-b89e-1d85d2796214,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00178,,,,,NEON.DOC.000987vE,,ULMUS,Ulmus sp.,Ulmus,Ulmaceae,genus,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
9d5b30d0-1b67-40e3-845b-557423cd2054,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00013,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
194ed6db-d77f-44ee-addd-635f3db67d71,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00011,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
5221315e-56f5-438d-a947-81354a599d22,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00194,,,,,NEON.DOC.000987vE,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
640ec272-f384-47ef-b908-f190b213c120,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,41,1.6,180.6,,NEON.PLA.D11.CLBJ.00172,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
e6e70c41-5a5f-4096-b64d-dc0c03cd0427,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,49,2.6,140.1,,NEON.PLA.D11.CLBJ.00001,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
0e71f6da-07a9-4659-a61a-2cf57a626927,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00176,,,,,NEON.DOC.000987vE,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
09f3407c-0a84-48ec-b90a-594aa0e3add0,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00185,,,,,NEON.DOC.000987vE,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
8b1d863c-7774-4f78-9ca6-851a0967e245,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00012,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
2c6b4f59-4576-40e3-9b8a-bd3826048911,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00015,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,cwhiting@field-ops.org,srubin@neoninc.org,
5e29d419-d35e-425d-aae7-a217ea6aadc1,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,41,7.5,297.8,,NEON.PLA.D11.CLBJ.00027,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
6c79279f-626d-450c-b17e-4ba368cfe93d,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00171,,,,,NEON.DOC.000987vE,,2PLANT,Unknown plant,,,kingdom,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
e4919570-b090-4946-8a46-b6bea2e28985,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,41,4.3,359,,NEON.PLA.D11.CLBJ.00007,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
059df4ba-0935-49fe-aebd-c9f45d20d358,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,,,,,NEON.PLA.D11.CLBJ.00192,,,,,NEON.DOC.000987vE,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
d42dfdce-374d-4c52-af6c-5f6a379033a9,CLBJ_009.basePlot.vst,2/10/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_009,41,4.3,262.4,,NEON.PLA.D11.CLBJ.00166,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,cwhiting@field-ops.org,
